titre,resume,auteurs,date_publication,journal,mots_cles,maladie,source,lien,type_contenu,date_scraping
Nanoparticle-mediated targeted delivery of lutein for retinal protection: emerging strategies in ocular drug targeting.,"Lutein, a key macular carotenoid with potent antioxidant and blue-light-filtering properties, plays a crucial role in maintaining retinal integrity and preventing vision-threatening ocular disorders. However, its clinical efficacy is limited by poor aqueous solubility, instability, low bioavailability, and restricted penetration across ocular barriers. Recent advances in nanotechnology have enabled the development of lutein-loaded nanoparticle systems that significantly improve its stability, solubility, controlled release, and targeted delivery to anterior and posterior eye segments. This review comprehensively summarizes the physicochemical properties of lutein and the limitations of conventional lutein supplementation. The review entails diverse nanocarrier platforms including liposomes, polymeric nanoparticles, solid lipid nanoparticles, nanoemulsions, micelles, and cubosomes highlights their mechanisms of ocular transport, formulation variables, and therapeutic relevance. Emerging evidence demonstrates that lutein-loaded nanoparticles unveil enhanced antioxidant, anti-inflammatory, anti-angiogenic, and cytoprotective effects across multiple ocular pathologies such as age-related macular degeneration, cataract, dry eye disease, blue light-induced retinal degeneration, and retinal pigment epithelial cell injury. Preclinical studies reveal improved retinal uptake, prolonged retention, and superior biological activity compared to free lutein. The lutein-loaded nanoparticles represent a promising next-generation strategy for efficient ocular delivery and targeted management of degenerative and oxidative eye diseases.",Swarn Sambhavi | Singh Ranjan Kumar | Sharma Sachin Kumar | Nasir Nazim | Wahab Shadma | Kapoor Devesh U,2026-May,Naunyn-Schmiedeberg's archives of pharmacology,Age-related macular degeneration | Lutein-loaded nanoparticles | Ocular drug delivery | Oxidative stress | Retinal protection | eye diseases | PubMed,eye diseases,PubMed,https://pubmed.ncbi.nlm.nih.gov/42084617/,treatment,2026-06-01 19:17:45.952
Crohn's Disease,"What is Crohn's disease? Crohn's disease is a chronic (long-lasting) disease that causes inflammation in your digestive tract. It can affect any part of your digestive tract, which runs from your mouth to your anus. But it usually affects your small intestine and the beginning of your large intestine. Crohn's disease is an inflammatory bowel disease (IBD). Ulcerative colitis and microscopic colitis are other common types of IBD. What causes Crohn's disease? The cause of Crohn's disease is unknown. Researchers think that an autoimmune reaction may be one cause. An autoimmune reaction happens when your immune system attacks healthy cells in your body. Genetics may also play a role, since Crohn's disease can run in families. Stress and eating certain foods don't cause the disease, but they can make your symptoms worse. Who is more likely to develop Crohn's disease? There are certain factors that may raise your risk of Crohn's disease: Family history of the disease. Having a parent, child, or sibling with the disease puts you at higher risk. Smoking. This may double your risk of developing Crohn's disease. Certain medicines, such as antibiotics, birth-control pills, and nonsteroidal anti-inflammatory drugs (NSAIDs) such as aspirin or ibuprofen. These may slightly increase your chance of developing Crohn's. A high-fat diet. This may also slightly increase your risk of Crohn's. What are the symptoms of Crohn's disease? The symptoms of Crohn's disease can vary, depending where and how severe your inflammation is. The most common symptoms include: Diarrhea Cramping and pain in your abdomen Weight loss Some other possible symptoms are: Anemia, a condition in which you have fewer red blood cells than normal Eye redness or pain Fatigue Fever Joint pain or soreness Nausea or loss of appetite Skin changes that involve red, tender bumps under the skin Stress and eating certain foods such as carbonated (fizzy) drinks and high-fiber foods may make some people's symptoms worse. What other problems can Crohn's disease cause? Crohn's disease can cause other problems, including: Intestinal obstruction, a blockage in the intestine Fistulas, abnormal connections between two parts inside of the body Abscesses, pus-filled pockets of infection Anal fissures, small tears in your anus that may cause itching, pain, or bleeding Ulcers, open sores in your mouth, intestines, anus, or perineum Malnutrition, when your body does not get the right amount of vitamins, minerals, and nutrients it needs Inflammation in other areas of your body, such as your joints, eyes, and skin How is Crohn's disease diagnosed? Your health care provider may use many tools to make a diagnosis: A medical history, which includes asking about your symptoms A family history A physical exam, including: Checking for bloating in your abdomen. Listening to sounds within your abdomen using a stethoscope. Tapping on your abdomen to check for tenderness and pain and to see if your liver or spleen is abnormal",MedlinePlus Editorial Team,2026-06-01,MedlinePlus,Crohn Disease | cancer | MedlinePlus,cancer,MedlinePlus,https://medlineplus.gov/crohnsdisease.html,basic_research,2026-06-01 18:55:29.597
Impact of MetS on Long-Term Prognosis Among STEMI Patients Treated with pPCI-Ten-Year Follow-Up Study.,"Metabolic syndrome (MetS) affects more than 1.5 billion adults worldwide and is present in 37-70% of STEMI patients. Its ten-year prognostic value after primary PCI-particularly for heart failure, which is rarely examined as a primary endpoint-remains incompletely characterized. In total, 506 STEMI patients treated with primary PCI (December 2009-June 2010) were followed for ten years. MetS was defined at admission using AHA/NHLBI criteria. Co-primary endpoints were all-cause mortality, MACE, and hospitalization for heart failure. Multivariable Cox regression was adjusted for sex, age, LVEF, previous MI, Killip class, and multivessel disease. Four ML models were evaluated by 10-fold stratified cross-validation with SHAP-based feature, with a Fine-Gray subdistribution-hazard sensitivity analysis for heart failure. Feature attribution used TreeSHAP on XGBoost and permutation importance on a Random Survival Forest. MetS(+) patients were older, more frequently female, and had higher SYNTAX scores (all In primary PCI-treated STEMI survivors, MetS independently predicts ten-year MACE and heart failure but not mortality. The number of MetS criteria at baseline, rather than the binary classification, was more strongly associated with heart failure risk; whether prospective modification of individual components reduces this risk requires dedicated interventional studies. The lean MetS-positive phenotype may represent a candidate subgroup warranting further investigation.",Lović Milan B | Đorđević Dragan B | Šarić Sandra B | Tasić Ivan S | Isaković Dejana D | Kostić Jovana Lj,2026-May,"Medical sciences (Basel, Switzerland)",Random Survival Forest | SHAP | ST-segment elevation myocardial infarction | competing risk analysis | heart failure | long-term follow-up | machine learning | major adverse cardiovascular events | metabolic syndrome | obesity paradox | primary percutaneous coronary intervention | heart disease | PubMed,heart disease,PubMed,https://pubmed.ncbi.nlm.nih.gov/42201060/,treatment,2026-06-01 19:13:26.917
Diet and Exercise for Elevated Risk (DEER),To determine the effect in men and postmenopausal women with elevated LDL-cholesterol and low HDL-cholesterol of an exercise regimen with or without the National Cholesterol Education Program (NCEP) Step Two diet compared to usual care control group on HDL- and LDL-cholesterol.,Stanford University,1991-08,Stanford University,Cardiovascular Diseases | Heart Diseases | Hypercholesterolemia | Postmenopause | heart disease | ClinicalTrials,heart disease,ClinicalTrials,https://clinicaltrials.gov/study/NCT00000598,treatment,2026-06-01 18:41:04.362
Chemically induced mouse models of acute and chronic intestinal inflammation.,"Inflammatory bowel diseases (IBDs) result in diarrhea and abdominal pain with further potential complications such as tissue fibrosis and stenosis. Animal models help in understanding the immunopathogenesis of IBDs and in the design of novel therapeutic concepts. Here we present an updated version of a protocol we published in 2007 for key models of acute and chronic forms of colitis induced by 2,4,6-trinitro-benzene sulfonic acid (TNBS), oxazolone and dextran sulfate sodium (DSS). This protocol update describes an adaptation of the existing protocol that modifies the technique. This protocol has been used to generate improved mouse models that better reflect the nature of IBDs in humans. In TNBS and oxazolone colitis models, topical administration of hapten reagents results in T-cell-mediated immunity against haptenized proteins and luminal antigens. By contrast, to generate DSS colitis models, mice orally receive DSS, causing death of epithelial cells, compromising barrier function and causing subsequent inflammation. The analysis of the acute colitis models can be performed within 1-2 weeks, whereas that of the chronic models may take 2-4 months. The strengths of the acute models are that they are based on the analysis of short-lasting barrier alterations, innate immune effects and flares. The advantages of the chronic models are that they may offer better insight into adaptive immunity and complications such as neoplasia and tissue fibrosis. The protocol requires basic skills in laboratory animal research.",Stefan Wirtz | Vanessa Popp | Markus Kindermann | Katharina Gerlach | Benno Weigmann | Stefan Fichtner-Feigl | Markus F Neurath,2017-06-01,Unknown,digestive diseases | Europe PMC,digestive diseases,Europe PMC,https://pubmed.ncbi.nlm.nih.gov/28569761/,treatment,2026-06-01 18:49:42.455
"Identification of dysthymia in neurological disorders : report on the meeting of principal investigators involved in the field trial ""Classification of dysthymia and related conditions in neurological disorders""",MSA/NRS/98.1,World Health Organization. Division of Mental Health and Prevention of Substance Abuse,1998-12-31,World Health Organization,neurological diseases | WHO,neurological diseases,WHO,https://iris.who.int/handle/10665/63955,basic_research,2026-06-01 19:30:13.689
"Characteristics, readmission patterns and trends in hospitalisations for chronic coronary disease in Western Australia, 2005 to 2022.","There is increasing clinical focus on chronic coronary disease (CCD) yet limited population-level data on CCD epidemiology. We evaluated admission patterns and characteristics of hospitalised CCD patients and assessed the impact of definitions of episodes of care on CCD surveillance. We used person-linked hospitalisation data from Western Australia, , to identify CCD (stable angina, ICD-10-AM I20.1-I20.9; chronic IHD, I25). Baseline episodes and 28-day, 3-month and 6-month duration-specific episodes were created for each subgroup, stratified by recent acute coronary syndrome (ACS). Age-standardised and sex-stratified hospitalisation rates were calculated, with age-adjusted annual changes estimated from Poisson regression models. From 2005 to 2022, 50,384 stable angina and 65,278 chronic IHD baseline episodes were identified. Nearly 10% had a recent ACS admission. Patient characteristics were similar by subgroup, although chronic IHD admissions were predominantly for invasive angiography +/- revascularisation (95% vs stable angina 61%). When 28-day and 3-month episodes were imposed, stable angina counts were 7.0% and 11.6% lower than baseline episodes, with a similar pattern for chronic IHD (9.2% and 14.6% lower). Most patients had ≥1 coronary-related readmission in the 6-months following their CCD admission (68.2%), with >80% for angiography +/- revascularisation. Marginal declines in overall CCD rates were underpinned by reductions in stable angina (-6.1%/year, 95% CI -6.3, -5.9) and increasing chronic IHD (3.3%/year, 95% CI 3.2, 3.5). Small declines in CCD hospitalisation rates masked differing trends in stable angina and chronic IHD. Differences in patient management indicate that subgroup stratification is needed when using hospitalisation data for CCD.",Robinson Keira | Hung Joseph | Wright F Lucy | Katzenellenbogen Judith M | Sohel Ferdous | Lopez Derrick | Zemedikun Dawit | On Miriam Lum | Hickling Siobhan | Stiles Samantha | Stacey Ingrid | Murray Kevin | Budgeon Charley | Sanfilippo Frank | Chew Derek P | Briffa Tom | Nedkoff Lee,2026-May,International journal of cardiology,Angiography | Chronic coronary disease | Hospitalisation data | Percutaneous coronary intervention | Surveillance | heart disease | PubMed,heart disease,PubMed,https://pubmed.ncbi.nlm.nih.gov/42208867/,basic_research,2026-06-01 19:13:20.521
Tau proteins of Alzheimer paired helical filaments: abnormal phosphorylation of all six brain isoforms.,"Preparations of dispersed paired helical filaments (PHFs) from the brains of Alzheimer's disease and Down's syndrome patients display on gels three principal bands corresponding to abnormally modified forms of the microtubule-associated protein tau. Interpretation of the pattern is difficult because there are six tau isoforms in normal brain and phosphorylation changes their mobility. By enzymatic dephosphorylation at high temperature, we have shifted the three abnormal bands obtained from dispersed PHFs to align with the six nonphosphorylated tau isoforms. By using antibodies specific for some of the inserts that distinguish the various isoforms and label PHFs, we have established a correspondence between PHFs, abnormal bands, and isoforms. This identification of isoforms is a necessary step in unravelling the molecular pathogenesis of PHFs.",M Goedert | M G Spillantini | N J Cairns | R A Crowther,1992-01-01,Unknown,alzheimer | Europe PMC,alzheimer,Europe PMC,https://pubmed.ncbi.nlm.nih.gov/1530909/,basic_research,2026-06-01 18:47:30.400
Lacosamide Intravenous Injection for Emergency Termination of Status Epilepticus,"Status epilepticus (SE) is an acute and critical form of neurological and systemic diseases involving multiple clinical disciplines, with an annual incidence of (20-73) per 100,000 people and a clinical case fatality rate of 20%. Although there are many causes of SE, the primary goal of treatment is to terminate the seizures quickly, and timely and standardized treatment can reduce mortality and improve prognosis. The prognosis is closely related to the duration of the episode, and the longer the episode, the worse the prognosis. If seizures of convulsive status epilepticus persist for more than 10 minutes and are not provided with optimal therapeutic intervention, serious adverse outcomes and even death are likely to occur. How to effectively terminate status epilepticus and actively find effective, reliable and safe treatment options is a key research problem at present. Due to critical illness, limited treatment options, and poor prognosis, new treatments are urgently needed to terminate persistent epileptic activity. Lacosamide (LCM) is a third-generation new antiepileptic drug, which was approved in 2008 for the additive treatment of patients aged 16 years and older with focal seizures, with or without generalized seizures. In 2017, it was extended to patients over 4 years of age. Lacosamide is an anticonvulsant drug with a new dual mechanism of action: first, lacosamide antagonizes the glycine site of N-methyl-D-aspartate (NMDA) receptor; Second, lacosamide selectively acts on the slow inactivation of sodium channels and prolongs the inactivation time of sodium channels, which can more effectively reduce sodium influx and reduce the excitability of neurons, so as to achieve the purpose of treating epilepsy. Lacosamide exhibits linear pharmacokinetics, high oral bioavailability, protein binding of \ 60 minutes . There is a lack of clinical research data on the efficacy and safety of intravenous bolus lacosamide for status epilepticus, including convulsive status epilepticus and non-convulsive epilepticus.","Na He, Ph.d | Bin Li, Ph.D",2025-06-06,Second Affiliated Hospital of Guangzhou Medical University,Epilepsy | Status Epilepticus | neurological diseases | ClinicalTrials,neurological diseases,ClinicalTrials,https://clinicaltrials.gov/study/NCT06966830,clinical_case,2026-06-01 18:41:39.899
Cocaine,"What is cocaine? Cocaine is a very addictive drug that is made from leaves of the coca plant found in South America. It is mostly available as an illegal drug that some people use to get high. In rare cases, it is also used as a prescription drug for for anesthesia during certain surgeries. As a street (illegal) drug, cocaine is usually a fine, white, crystal powder. Street dealers sometimes mix it with cornstarch, talcum powder, or flour to make it look like they have more cocaine. That way they can make more money. They may also mix it with other illegal drugs. Another form of the drug is crack cocaine. Crack cocaine has been heated to make it into a rock crystal. How do people use cocaine? People snort cocaine powder through the nose or rub it into their gums. Others dissolve the powder and inject it into the bloodstream. Some people inject a combination of cocaine and heroin, called a ""speedball."" Crack cocaine is smoked. What are the short-term effects of cocaine? Cocaine is a stimulant that can make people feel like they have more energy and are extra alert. But it can also make people feel restless, irritable, anxious, and paranoid. Large amounts of cocaine can lead to bizarre, unpredictable, and violent behavior. Cocaine's effects appear almost immediately and disappear within a few minutes to an hour. How long the effects last and how intense they are will depend on how the person used it. In some cases, cocaine can cause very serious health problems such as a heart attack, stroke, or coma. What are the long-term effects of cocaine? People who use cocaine over the long term may develop health problems. Which problems they have will depend on how they used the cocaine: Snorting it can lead to a loss of sense of smell, nosebleeds, nasal damage, and trouble swallowing. Smoking it can cause a cough, asthma, trouble breathing, and a higher risk of infections like pneumonia. Injecting it with a needle can lead to skin or soft tissue infections, as well as scarring. It can cause collapsed veins. When a vein collapses, the blood cannot flow through it. Injecting cocaine also puts a person at higher risk of getting diseases such as HIV and hepatitis C. Other long-term effects of cocaine use may include malnutrition and movement disorders, including Parkinson's disease . Repeated use of cocaine can lead to tolerance. This means users need more and more of the drug to have the same effect. At higher doses over time, the body becomes dependent on cocaine. If someone who is dependent on cocaine stops using it, they will have withdrawal symptoms. These symptoms can include: Depression Restlessness Fatigue Increased appetite Bad dreams and insomnia Slowed thinking Repeated use of cocaine can also lead to cocaine use disorder, also called addiction. This is more than physical dependence. It's a chronic (long-lasting) brain disorder. When someone has it, they continue to use cocaine even though it causes problems in their life. Some examples inclu",MedlinePlus Editorial Team,2026-06-01,MedlinePlus,Cocaine-Related Disorders | Cocaine Smoking | heart disease | MedlinePlus,heart disease,MedlinePlus,https://medlineplus.gov/cocaine.html,basic_research,2026-06-01 18:55:51.697
Risk and Resilience Factors in Learning Disabilities Population,The purpose of this study is to report preliminary outcomes of executive function and psychopathology symptoms of a manual-based psychological intervention for adolescents diagnosed with learning disorders- I can succeed (ICS).,"Daphne Kopelman-Rubin, Ph.D",2009-05,Rabin Medical Center,Learning Disorders | neurological diseases | ClinicalTrials,neurological diseases,ClinicalTrials,https://clinicaltrials.gov/study/NCT01652651,basic_research,2026-06-01 18:41:27.254
Impact of Catheter Ablation of Ventricular Arrhythmias on Suboptimal Biventricular Pacing in Cardiac Resynchronization Therapy,Cardiac resynchronization therapy reduces mortality in patients with systolic heart failure and left bundle branch block. Reduced biventricular pacing can lead to therapy failure. Most effective mortality reduction was seen with a BiV pacing above 98%. Reduced BiV pacing is a common phenomenon with potential impact on CRT-response and pts' prognosis. Frequent ventricular ectopy may be associated with attenuated benefit from CRT. The investigators sought to systematically assess the effect of ventricular arrhythmia treatment on BiV pacing.,Universitätsklinikum Köln,2020-09-01,Universitätsklinikum Köln,Systolic Heart Failure | Ventricular Premature Complexes | Ventricular Tachycardia | Cardiac Resynchronization Therapy | Reduced Biventricular Pacing | heart disease | ClinicalTrials,heart disease,ClinicalTrials,https://clinicaltrials.gov/study/NCT04065893,basic_research,2026-06-01 18:41:13.403
Diaphragm hypertrophy and spinal stress response accompany phrenic myelin defects in a murine model of Charcot-Marie-Tooth Disease Type 1E.,"Charcot-Marie-Tooth disease type 1E (CMT1E) is a rare, early-onset dysmyelinating neuropathy linked with point mutations in the peripheral myelin protein 22 (PMP22) gene. Respiratory problems are known to impact neuropathic patients, yet existing studies have not characterized this pathophysiology in corresponding animal models. Trembler J (TrJ) mice carry the same Leu16Pro amino acid substitution in the PMP22 protein that is present in families diagnosed with CMT1E. Utilizing electrophysiological, biochemical and morphological approaches, we examined critical sites of the lower respiratory system, including the diaphragm, phrenic nerve and cervical (C3-C6) region of the spinal cord in adult age-matched wild type (Wt) and heterozygous TrJ mice. In response to high-frequency stimulation of the presynaptic phrenic nerve, diaphragm muscle fibers of neuropathic mice exhibited similar rundown in the release of acetylcholine, but failed to maintain action potentials, suggesting a postsynaptic, muscle-derived deficit in neurotransmission. Although muscle fiber subtype numbers were unaffected in neuropathic mice, cross-sectional areas were enlarged in all fiber subtypes. Additionally, the ubiquitin-proteasome and autophagy pathways were upregulated in muscle, suggesting compensatory remodeling that occurred concurrently with, or because of, impaired neurotransmission. Analyses of phrenic nerve sections revealed highly significant (p < 0.0001) myelin defects, axonal atrophy, and astrogliosis, accompanied by stress granule formation within the grey matter of the cervical spinal cord. These findings identify profound structural and functional deficits of the respiratory system in TrJ mice modeling CMT1E and establish phrenic neuropathy as a mechanism underlying neuronal stress responses in the cervical spinal cord as well as postsynaptic diaphragm dysfunction.",Bazick Hannah | Seipel Ruth | Defilippi Victoria | Heredia Dante J | Procacci Nicole M | Gould Thomas W | Falk Darin J | Notterpek Lucia,2026-May,Experimental neurology,Charcot–Marie–tooth | Demyelination | Diaphragm | Neuromuscular junction | PMP22 | Peripheral neuropathy | Phrenic nerve | Spinal cord glia | Stress granules | Trembler J | neurological diseases | PubMed,neurological diseases,PubMed,https://pubmed.ncbi.nlm.nih.gov/42105803/,epidemiology,2026-06-01 19:15:08.033
Porous microneedle-based electrochemical aptamer biosensor for the collection and quantitative analysis of dry eye disease biomarkers.,"Dry eye disease (DED) is a prevalent ocular disorder driven by tear film instability and inflammation. The quantitative measurement of molecular biomarkers in tears can provide reliable and accurate diagnosis and management of DED. This article introduces a porous microneedle-assisted electrochemical aptamer biosensor for the collection and quantitative analysis of DED-associated biomarkers in tears. The porous microneedle component collects tears while the electrochemical aptamer sensor detects interferon-gamma (IFN-γ), tumor necrosis factor-alpha (TNF-α), and matrix metalloproteinase-9 (MMP-9) with the detection limit of 4.46 pg mL",Ko Eira Beryle | Hu Tianli | Zhang Ya | Wang Xueyan | Song Yu | Xu Chenjie,2026-May,Lab on a chip,"Biosensing Techniques | Aptamers, Nucleotide | Biomarkers | Humans | Dry Eye Syndromes | Matrix Metalloproteinase 9 | Porosity | Tears | Electrochemical Techniques | Needles | Interferon-gamma | Tumor Necrosis Factor-alpha | Limit of Detection | eye diseases | PubMed",eye diseases,PubMed,https://pubmed.ncbi.nlm.nih.gov/42052694/,basic_research,2026-06-01 19:17:59.189
Blind Identification of Altered Functional Subnetworks in Alzheimer's Disease Using Resting-State fMRI.,"Resting-state functional magnetic resonance imaging (rs-fMRI) is widely used to examine functional connectivity (FC) alterations in neurological disorders such as Alzheimer's disease (AD). Traditional studies either employ whole-brain analyses or focus on specific regions, yet the vast number of FCs and their interrelations complicate interpretation. This study adopts a data-driven, hypothesis-free approach to detect altered functional subnetworks in AD. Independent component analysis (ICA) was applied to FC matrices from 34 AD patients and 49 healthy controls (HCs) from the Alzheimer's Disease Neuroimaging Initiative (ADNI). After pruning, significant subnetworks distinguishing AD from HC were identified. Graph theoretical parameters were computed for each subnetwork, and their associations with Mini-Mental State Examination (MMSE) scores were assessed. Three subnetworks effectively differentiated AD patients from HCs. One subnetwork showed significant group differences in network strength, clustering coefficient, and local efficiency, despite no whole-brain differences. Abnormal functional lateralization also emerged within subnetworks. Moreover, FC weights in the identified subnetworks positively correlated with MMSE scores, linking cognitive performance to subnetwork connectivity. These results demonstrate the utility of a data-driven approach in detecting AD-specific altered subnetworks. By providing a modular perspective, this method facilitates targeted examination of connectivity changes, improves interpretability, and deepens understanding of functional disruptions in AD.",Keyvanfard Farzaneh | Nasiraei-Moghaddam Abbas,2026-,Biomedical engineering and computational biology,Alzheimer | blind analysis | brain subnetwork | functional connectivity | rs-fMRI | PubMed,alzheimer,PubMed,https://pubmed.ncbi.nlm.nih.gov/42153007/,diagnosis,2026-06-01 19:12:33.567
A human neutralizing antibody targets the receptor-binding site of SARS-CoV-2.,"An outbreak of coronavirus disease 2019 (COVID-19) 1-3 , caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) 4 , has spread globally. Countermeasures are needed to treat and prevent further dissemination of the virus. Here we report the isolation of two specific human monoclonal antibodies (termed CA1 and CB6) from a patient convalescing from COVID-19. CA1 and CB6 demonstrated potent SARS-CoV-2-specific neutralization activity in vitro. In addition, CB6 inhibited infection with SARS-CoV-2 in rhesus monkeys in both prophylactic and treatment settings. We also performed structural studies, which revealed that CB6 recognizes an epitope that overlaps with angiotensin-converting enzyme 2 (ACE2)-binding sites in the SARS-CoV-2 receptor-binding domain, and thereby interferes with virus-receptor interactions by both steric hindrance and direct competition for interface residues. Our results suggest that CB6 deserves further study as a candidate for translation to the clinic.",Rui Shi | Chao Shan | Xiaomin Duan | Zhihai Chen | Peipei Liu | Jinwen Song | Tao Song | Xiaoshan Bi | Chao Han | Lianao Wu | Ge Gao | Xue Hu | Yanan Zhang | Zhou Tong | Weijin Huang | William Jun Liu | Guizhen Wu | Bo Zhang | Lan Wang | Jianxun Qi | Hui Feng | Fu-Sheng Wang | Qihui Wang | George Fu Gao | Zhiming Yuan | Jinghua Yan,2020-05-26,Unknown,respiratory diseases | Europe PMC,respiratory diseases,Europe PMC,https://pubmed.ncbi.nlm.nih.gov/32454512/,prevention,2026-06-01 18:48:53.427
Impact of Fatty Liver on Hepatitis B Therapy,"The primary goal of treating chronic hepatitis B(CHB) is to achieve maximal suppression of HBV replication, thereby reducing hepatocyte inflammation, necrosis, and liver fibrosis. Among various treatment strategies, antiviral therapy plays a crucial role. The prevalence of fatty liver disease (FLD) has continued to increase in recent decades. This study aims to accurately diagnose the pathological state of patients through liver biopsy and conduct a five-year follow-up to explore the impact of FLD on the efficacy of CHB treatment and to identify factors influencing adverse outcomes.",Tianjin Second People's Hospital,2015-01-01,Tianjin Second People's Hospital,Fatty Liver Disease | Chronic Hepatitis B | Antiviral Treatment | infectious diseases | ClinicalTrials,infectious diseases,ClinicalTrials,https://clinicaltrials.gov/study/NCT06535048,epidemiology,2026-06-01 18:43:34.522
Low-dose Naltrexone for Post-COVID Fatigue Syndrome,"This study aims to determine if low-dose naltrexone (LDN) reduces fatigue, improves related symptoms, and reduces inflammatory markers in peripheral blood in cases with Post-COVID-19 Fatigue Syndrome (PCFS) from COVID-19 (i.e. confirmed SARS-CoV-2 case). LDN refers to naltrexone given in doses of 1-4.5 mg. Overall, studies have found that LDN is safe and well-tolerated. It may help to reduce pain and inflammation and improve well-being and immune function.The trial will be conducted by the Complex Chronic Diseases Program (CCDP) at BC Women's Hospital and will demonstrate whether LDN could benefit a large number of people with PCFS.",Luis Nacul,2024-01-15,Luis Nacul,Post-Viral Fatigue Syndrome | infectious diseases | ClinicalTrials,infectious diseases,ClinicalTrials,https://clinicaltrials.gov/study/NCT05430152,basic_research,2026-06-01 18:43:33.882
Using TEE to Evaluate the Effect of Levosimendan on Patients With ARDS Associated With RVD During MV,"Acute respiratory distress syndrome (ARDS) is often complicated by right ventricular dysfunction (RVD), Acute cor pulmonale is the most serious form of ARDS complicated with RVD.Levosimendan is indicated for short-term treatment of acute decompensated heart failure that is not responding well to conventional therapy and requires increased myocardial contractile force.In 2016, the European Society of Cardiology issued recommendations for the management of acute right heart failure, stating that levosimendan can improve right ventriculo-pulmonary artery coupling by both increasing right heart contractility and reducing pulmonary vascular resistance.However, the clinical application of levosimendan in the treatment of ARDS right heart dysfunction is insufficient.Therefore, this study intends to use transesophageal ultrasound to evaluate right ventricular function, reduce the limitation of poor right ventricular window in transthoracic echocardiography, and conduct a multi-center randomized controlled study to further explore the effects of levosimendan on right ventricular function in ARDS patients, such as tricuspid ring systolic displacement (TAPSE) and tricuspid ring systolic displacement velocity (S '). Effects of right ventricular area change fraction (RV FAC), right ventricular end-diastolic area/left ventricular end-diastolic area (RVEDA/LVEDA), pulmonary circulation resistance (PVR), hemodynamics and mortality.","Yongran Wu, MD",2023-03-22,"Union Hospital, Tongji Medical College, Huazhong University of Science and Technology",Transesophageal Echocardiography | Acute Respiratory Distress Syndrome | Right Ventricular Dysfunction | heart disease | ClinicalTrials,heart disease,ClinicalTrials,https://clinicaltrials.gov/study/NCT05768230,diagnosis,2026-06-01 18:41:07.301
Orthokeratology for stable mild-to-moderate keratoconus: a pilot study on safety and corneal remodeling via quantitative OCT analysis.,"To assess the efficacy and safety of overnight orthokeratology (Ortho-K) in patients with stable, mild-to-moderate keratoconus and myopia, with a focus on epithelial and Bowman's layer structural changes. A prospective single-center cohort study enrolled 13 patients (24 eyes) with stable, mild-to-moderate keratoconus (Amsler-Krumeich grades I-II, age 14-21 years) who were fitted with Euclid Emerald Ortho-K lenses and followed for 18 months to evaluate clinical outcomes. Primary outcome measures included uncorrected visual acuity (UCVA), best-corrected visual acuity (BCVA), refractive error, axial length, corneal topographic parameters, corneal and corneal epithelial thickness (central, nasal, temporal), and quantitative analysis of the cross-sectional area of Bowman's layer using optical coherence tomography (OCT). Treatment-related adverse events and patient dropout were also recorded. After 18 months of intervention, UCVA improved significantly from logMAR 0.59 ± 0.29 to 0.19 ± 0.16 (p 0.05). Axial length remained stable (mean elongation: 0.14 ± 0.13 mm, p = 0.583). Total higher-order aberrations (HOA) showed a decreasing trend that did not reach statistical significance. Five of the 18 initially enrolled patients discontinued treatment, primarily due to visual symptoms (nocturnal glare, halos) or tolerance issues (dry eye, handling difficulties). A total of 23 episodes of mild corneal punctate staining were recorded, all of which resolved completely following temporary lens discontinuation and pharmacological treatment, with no serious complications. In rigorously selected patients with stable, mild-to-moderate keratoconus, overnight orthokeratology induces predictable epithelial remodeling-characterized by central thinning and paracentral thickening-leading to significant improvements in uncorrected visual acuity and refractive stability. Critically, high-resolution OCT revealed no significant change in the cross-sectional area of Bowman's layer over 18 months, suggesting that this intervention does not compromise deep stromal structural integrity. These findings support orthokeratology as a viable, non-surgical adjunct for daytime spectacle independence in a highly selected ectatic population, provided that stringent fitting protocols and longitudinal structural monitoring are implemented.",Zhang Chang | Hu ZhenXian | Li Wenwei | Zhang Xin | He Chenliang | Lin Shuangqin | Wang Bin,2026-Apr,International ophthalmology,Bowman’s layer | Corneal epithelium | Corneal remodeling | Keratoconus | Optical coherence tomography | Orthokeratology | eye diseases | PubMed,eye diseases,PubMed,https://pubmed.ncbi.nlm.nih.gov/41996040/,epidemiology,2026-06-01 19:18:17.604
Impact of Total Thyroidectomy on Voice and Swallowing,Purpose of this study is to evaluate the outcome of total thyroidectomy on vocal and swallowing function.,"Jiannis Hajiioannou, Lecturer | Eleni Sioka, MD",2012-03,University of Thessaly,Thyroidectomy | Voice Alteration | Swallowing Alteration | neurological diseases | ClinicalTrials,neurological diseases,ClinicalTrials,https://clinicaltrials.gov/study/NCT01607242,basic_research,2026-06-01 18:41:29.927
